customer_tweet_id,customer_author_id,brand_tweet_id,current_customer_message,conversation_context,historical_brand_response,candidate_intent,candidate_action,escalation_signals,context_turn_count,ambiguity_score,gold_intent,gold_action,gold_handling,gold_reason,gold_evidence_sufficient
937371,342211,937373,@AmazonHelp Yeah I have done submitted it the same time but didn't get any response,"Customer: @AmazonHelp @115821 Plz cancel my order, apologize and accept in written tht U can't help in ths issue. 5 days, no solution, no response.
AmazonHelp: @342211 Apologies for the stretch. Have you submitted your details through the secured link shared previously? ^HK
Customer: @AmazonHelp Yeah I have done submitted it the same time but didn't get any response","@342211 We've sent you an email, kindly check that here: https://t.co/deS2TU9Xfp and revert if needed. ^MS",cancellation,other,,3,3,,,,,
2061684,609726,2061687,@AmazonHelp Yes,"Customer: Ordered a new phone from amazon got an one plus 5 instead of one plus 5 T due to some glitch ,the amazon guys are not willing to exchange what to do same product price @115821
AmazonHelp: @609726 That was unexpected. We'd like to make this right for you. Kindly drop your details here: https://t.co/beaaDm0muc and we’ll get in touch with you soon. ^BV
Customer: @AmazonHelp Yes",@609726 Thank you for sharing the details. We will get back with an update soon. You would receive a correspondence here: https://t.co/8DAc10S7ww. ^BS,order,acknowledgement,explicit_human_request,3,5,,,,,
430115,210354,430117,"@AmazonHelp Well one instance is enough! i needed a lil change because i needed that product within 24-48 hours, with prim membership also u guys failed","Customer: Pathetic from @115850 @AmazonHelp i had to cancel my order just because i mistakenly order for a older address, worst order management
AmazonHelp: @210354 This isn't something we would request you to go through. I'll ensure to share your comments internally to work on. ^CB
Customer: @AmazonHelp Well one instance is enough! i needed a lil change because i needed that product within 24-48 hours, with prim membership also u guys failed","@210354 In case you change your mind, feel to free to connect with us. We would like to take things right for you. ^CB",cancellation,other,high_frustration,3,3,,,,,
34514,123480,34516,"@AmazonHelp Yes, it is","Customer: @115830 I don’t think I ordered this with my headphone jack.. 🤢🤢 https://t.co/aJbEVjQO3y
AmazonHelp: @123480 I'm so sorry for the troubling experience! Is the product still in okay condition? Please let us know. ^MJ
Customer: @AmazonHelp Yes, it is",@123480 Happy to hear it. We'd like to document your experience and look into your options here: https://t.co/qy3J24VGxb ^AF,order,investigation,explicit_human_request,3,5,,,,,
91425,135817,91423,@AmazonHelp Yes,"Customer: @AmazonHelp so my package was to be delivered by 8:00 today. It’s 8:20 still not here. Now I just get an alert it won’t be here until Saturday. That’s not why I signed up for Prime....
AmazonHelp: @135817 I'm so sorry for the delay with your order! Though delays are possible, they should be rare. We always strive to make the provided delivery date. To confirm, has a carrier been assigned to your shipment: https://t.co/Y5jpI9gRhE? ^ST
Customer: @AmazonHelp Yes","@135817 Please keep us updated, Brady! If it hasn't arrived by the new estimated delivery date let us know. ^LA",delivery,other,,3,5,,,,,
425502,216208,425503,@118919 @115850 When contacted the service centre. He says phone is not original micromax. Is this how Amazon cheating its customers 😡😡😡,"Customer: Pete Lau, CEO @132995 met Amit Agarwal, Country Head @115850 at our office yesterday. Check out some cool facts https://t.co/aKtihG3oOl https://t.co/9kYzR0zhDM
Customer: @118919 @115850 My god this is crazy, bought a micro max phone from Amazon and within 4 months the screen display not working.
Customer: @118919 @115850 When contacted the service centre. He says phone is not original micromax. Is this how Amazon cheating its customers 😡😡😡","@216208 here: https://t.co/2t6DQoUmNZ, we'll get back to you soon. 2/2^AP",product,other,explicit_human_request|high_frustration,3,3,,,,,
2901026,142322,2901028,@AmazonHelp I sent you a DM with my number. Pls have someone who can actually help call me. This shouldn’t be so difficult.,"Customer: @AmazonHelp Corresponding via email has been an exercise in futility. At this point, I need a phone call ASAP. I want to move this off of social media, but there has been zero action taken. You know my contact information. I supplied you both my phone number and twitter handle. Call me.
AmazonHelp: @142322 Hello Keau! I'm sorry that this has been so frustrating! We are unable to pull your account details over social media. Please reach out to us via phone so we can investigate the status of your account and see what options are available. https://t.co/jzvkhdlrK5 ^WB
Customer: @AmazonHelp I sent you a DM with my number. Pls have someone who can actually help call me. This shouldn’t be so difficult.",@142322 The link provided earlier by ^WB will give you the option to reach us via phone or chat. We are not able to view your account details on Twitter. Please follow the link and keep us updated. ^JS,information,phone_chat,explicit_human_request,3,3,,,,,
975013,214974,975015,@AmazonHelp No i haven't received mail. But y it is blocked. I am talking on genuine reasons Is this the service of amazon. You are cheating customers,"Customer: @115851 Amazon india cheated me. Now they blocked my number to call. This is ridiculous. It is never expected from amazon. Pls support
AmazonHelp: @214974 You should have received an email with respect to call block. Kindly connect with us via email or chat. ^RW
Customer: @AmazonHelp No i haven't received mail. But y it is blocked. I am talking on genuine reasons Is this the service of amazon. You are cheating customers","@214974 You can check the mail correspondence here: https://t.co/b9RHpzoSRv. As an alternative, please connect via email/chat. ^RW",complaint,information,explicit_human_request|missing_delivery|high_frustration,3,3,,,,,
2537496,721762,2537494,@AmazonHelp Plz refund amt Id P04-3502126-3246225,Customer: @AmazonHelp Plz refund amt Id P04-3502126-3246225,@721762 We have responded to your query through DM. Please check and do the needful. ^AH,refund,information,,1,1,,,,,
1699925,515517,1699926,@115850 @amazonhelp Not able to track order #405-6498505-1271556 its been 10 days i cant wait now help me to track or cancel my order,Customer: @115850 @amazonhelp Not able to track order #405-6498505-1271556 its been 10 days i cant wait now help me to track or cancel my order,@515517 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. 1/2^HN,cancellation,other,,1,0,,,,,
888249,330905,888250,"@AmazonHelp No new information besides that there was no redelivery info ie we're not getting a replacement, and that she didn't have access to Prime Now orders (it was a Prime Now support callback!) so couldn't order a replacement. No assurances about the lost discount or anything.","Customer: @AmazonHelp Okay, now it looks like we aren't getting our items (refunded -- doesn't help when an item was £20 off for Black Friday and I've now missed out on that deal) and support couldn't help at all. Not amused any more. No acknowledgment yet that it was an hour late &amp; I had to stay in.
AmazonHelp: @330905 I'm very sorry to hear the item wasn't delivered, Jennifer! When you were speaking with support, what options or insight were they able to provide regarding the order? ^TH
Customer: @AmazonHelp No new information besides that there was no redelivery info ie we're not getting a replacement, and that she didn't have access to Prime Now orders (it was a Prime Now support callback!) so couldn't order a replacement. No assurances about the lost discount or anything.",@330905 I'd like to have a member of my team take a closer look to see what options are available for your order. Please provide your order details for us here: https://t.co/795Ofy98LK ^MB,refund,investigation,explicit_human_request|failed_support|missing_delivery,3,3,,,,,
2758939,772020,2758942,@AmazonHelp The rep I’m on the phone with cancelled it. I said no I want it but I want to know when it’s coming. Now she’s attempting to order me a while new one and get that to me by tmrw. This is ridiculous. Amazon logistics was the carrier. 5th time they’ve not delivered to me,"Customer: @115821 fail! I ordered my turkey pan last week. I’m a prime member and it was due to arrive Sunday. It’s Monday night and still not here! I will be canceling my membership when it’s up. @117795 is more work then it should be. I’ll just head to the mall for what I need
AmazonHelp: @772020 Oh no! Who is the carrier? What is the most recent tracking update? We are here to help! ^BA
Customer: @AmazonHelp The rep I’m on the phone with cancelled it. I said no I want it but I want to know when it’s coming. Now she’s attempting to order me a while new one and get that to me by tmrw. This is ridiculous. Amazon logistics was the carrier. 5th time they’ve not delivered to me","@772020 Thank you for being a Prime member. I'm sorry to hear that your ordered was canceled prematurely in addition to your carrier issues. What did the tracking information say before the order was canceled, you can confirm here: https://t.co/Y5jpI9gRhE? ^SY",delivery,information,explicit_human_request|missing_delivery|high_frustration,3,3,,,,,
75900,132993,75899,@AmazonHelp No,"Customer: @AmazonHelp More than one week still not resolved ..who will bear the loss....Bcoz of amazon i can't get the product #OnePlus5T @132994 @132995
AmazonHelp: @132993 Could you please confirm if you've received a correspondence from our social media team here: https://t.co/8DAc10S7ww ? ^MN
Customer: @AmazonHelp No","@132993 I request you check your inbox/junk/spam folders. If you don't see any email from social media team, we request you to share your details again from the link provided here: https://t.co/mD515W2LYE and we'll have a closer look at your concern. ^HS",information,other,,3,5,,,,,
