customer_tweet_id,brand_tweet_id,customer_author_id,customer_text,brand_response,customer_created_at,brand_created_at,customer_response_tweet_id,brand_in_response_to,silver_intent
11036,11035,118080,"Uhh... my 10 y/o just asked Alexa to play Halloween music. First song opening lyric: ""yippee kiyay motherfucker."" Wtf @116935??",@118080 Yikes! We'd like to take a closer look into this. Please reach out with more information here: https://t.co/6Z7czEwEfV ^DG,Tue Oct 31 23:31:22 +0000 2017,Wed Nov 01 00:55:34 +0000 2017,11035,11036,product_device_issue
11038,11040,118081,@AmazonHelp Yeah I know how to check it. There's no information still,@118081 Please keep an eye on your e-mails and check your junk/spam folder. We'll let you know once we've confirmed a date. ^NM,Wed Nov 01 12:25:36 +0000 2017,Wed Nov 01 12:38:31 +0000 2017,11040,11038,information_general
11060,11058,118086,@AmazonHelp still have not received my package I paid extra for guaranteed next day. Won't do that again,@118086 I'm sorry your order hasn't arrived! What is the delivery date shown in the confirmation e-mail: https://t.co/CTNCjpcgOm? ^SJ,Wed Nov 01 00:43:30 +0000 2017,Wed Nov 01 00:50:35 +0000 2017,11058,11060,delivery
11066,11062,118087,Regretting having bought @115821 Kindle Fire Kids Edition. Every day it has some random problem I have to fix. Now saying theres no SD card.,@118087 Please try to remove and reinsert the SD card following the steps here: https://t.co/ZtaYsyA9rO. Let us know how this helps! ^MB,Wed Nov 01 00:43:24 +0000 2017,Wed Nov 01 00:49:00 +0000 2017,11062,11066,product_device_issue
11063,11067,118087,@AmazonHelp when its removed the system says it's inserted but unrecognized. When it's inserted the tablet behaves as though there's no card,@118087 Check the SD Card slot and make sure there is no particulate matter which may be effecting how the card is being detected. ^CH,Wed Nov 01 01:12:38 +0000 2017,Wed Nov 01 01:31:07 +0000 2017,11067,11063,product_device_issue
11079,11077,118090,"I'm thinking that @115821 tracking is total fiction - package has been ""Out for Delivery"" for 2 days &amp; hasn't arrived. 3 days late.",@118090 Oh no! I'm sorry you haven't received your order! Please contact us here so we may look into this: https://t.co/hApLpMlfHN ^BN,Wed Nov 01 00:25:01 +0000 2017,Wed Nov 01 00:48:00 +0000 2017,11077,11079,order_status_tracking
11574,11576,118230,"@AmazonHelp enviei meu ebook para o premio Kindle às 22h de hoje. Porém, a ferramenta kdp fala q demora 72h pra publicar. Vou concorrer mesmo assim, certo?","@118230 Recomendo entrar em contato diretamente com o SAC da KDP, para eles conferirem o seu caso: https://t.co/iAtVDKIvAN ^CR",Wed Nov 01 01:12:45 +0000 2017,Wed Nov 01 01:14:56 +0000 2017,11576,11574,payment_billing
11605,11606,118235,"@AmazonHelp Carrier: AMZL US, Tracking #: TBA516106123000","@118235 I'd like someone from my team to check into this. When you can, please drop your details here: https://t.co/jNvrqbIPwn ^BL",Wed Nov 01 01:38:00 +0000 2017,Wed Nov 01 01:47:29 +0000 2017,11606,11605,order_status_tracking
11619,11618,118238,@AmazonHelp how do I inform your delivery drivers to just leave my package at my front door?,"@118238 Hey, Hugh! Are you having trouble receiving a recent order? ^LA",Tue Oct 31 20:38:37 +0000 2017,Tue Oct 31 22:00:44 +0000 2017,11618,11619,information_general
12502,12501,118499,"Amazon Kindle の「スライダー」が「マイライブラリー」になったの、本当に不便。「スライダー」は「スライダーから削除」を使うことで、「今、読んでいる(or次に読みたい)本」の枠として便利だった。「マイライブラリー」はどんな思想の枠ですか？
@118500",@118499 ご不便をおかけしております。アップデートにより仕様が変更される場合がありますが、変更の背景等については詳細をお伝えすることができませんことをご了承ください。ご指摘いただいた点は担当部署に伝えさせていただき、今後もサービスや機能の改善に努めて参ります。 YM,Wed Nov 01 00:55:46 +0000 2017,Wed Nov 01 01:42:00 +0000 2017,12501,12502,product_device_issue
12505,12503,118501,@AmazonHelp How do I disable notifications indicated by the bell icon in upper left corner of iOS Kindle app?,"@118501 We'd like to help in real-time! When you have a free moment, please reach out to us here: https://t.co/hApLpMlfHN ^HM",Wed Nov 01 01:19:49 +0000 2017,Wed Nov 01 01:39:48 +0000 2017,12503,12505,product_device_issue
12511,12510,118504,@115850 why to you promise false discounts with wrong mrp ...the device I bought showed a mrp of 7999 when its actual mrp is 7499 https://t.co/1kqHQVHBcl,@118504 from our sellers. You may also visit this link: https://t.co/yQb39uNRsX for more information. 2/2 ^MK,Wed Nov 01 01:29:26 +0000 2017,Wed Nov 01 01:32:33 +0000 2017,"12510,12512",12511,product_device_issue
12511,12512,118504,@115850 why to you promise false discounts with wrong mrp ...the device I bought showed a mrp of 7999 when its actual mrp is 7499 https://t.co/1kqHQVHBcl,@118504 The prices on our website are determined by our sellers. And we keep updating our prices as per the data we receive 1/2 ^MK,Wed Nov 01 01:29:26 +0000 2017,Wed Nov 01 01:32:00 +0000 2017,"12510,12512",12511,product_device_issue
12515,12513,118505,@AmazonHelp 24 hrs tat was given on written mail on 29th Oct to receive a call but no response since last 60 hrs.Hence we say quality of Amazon has gone,"@118505 If you had replied to the email, you must've received a correspondence from us, Darshan. Please check. ^HD",Wed Nov 01 01:23:50 +0000 2017,Wed Nov 01 01:30:47 +0000 2017,12513,12515,customer_service_complaint
12527,12526,118505,"@AmazonHelp I have replied to it many and still have not received any response, sending you a legal notification for closing this fraud business",@118505 Sorry for the trouble you've had. Kindly reply to the email you've received from our team &amp; we'll look into this further.^MM,Tue Oct 31 07:18:52 +0000 2017,Tue Oct 31 07:48:00 +0000 2017,12526,12527,delivery
13132,13129,118701,@AmazonHelp I have. And I have spoken to customer care again on chat.,"@118701 If you've replied to the email sent by us, we'll check and get back to you with an update shortly. ^NR",Wed Nov 01 01:47:25 +0000 2017,Wed Nov 01 01:58:27 +0000 2017,13129,13132,customer_service_complaint
13130,13133,118701,@AmazonHelp I had replied almost as soon as you posted about the email and sent it. I want to know what action has been taken on my complaint.,"@118701 Sorry to know about the delivery issue. As you've confirmed sharing your details, you should've received an email from (1/2)^KA",Wed Nov 01 02:23:06 +0000 2017,Wed Nov 01 02:44:00 +0000 2017,"13133,13134",13130,customer_service_complaint
13130,13134,118701,@AmazonHelp I had replied almost as soon as you posted about the email and sent it. I want to know what action has been taken on my complaint.,"@118701 our team. Please check and reply, we'll get back. You may check the email here: https://t.co/NTkrxpsbHJ (2/2) ^KA",Wed Nov 01 02:23:06 +0000 2017,Wed Nov 01 02:44:30 +0000 2017,"13133,13134",13130,customer_service_complaint
13152,13151,118701,@AmazonHelp Thanks. I wish the same degree of concern were shown about my complaint though.,@118701 Could you please confirm if you have replied to our email? ^MK,Wed Nov 01 01:36:51 +0000 2017,Wed Nov 01 01:46:11 +0000 2017,13151,13152,customer_service_complaint
13154,13153,118701,@AmazonHelp May i just add that realising NO ACTION HAS BEEN TAKEN on my complaint is not much fun. Worst customer care EVER ! https://t.co/bHOHPNnZFA,"@118701 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (2/2) ^SV",Tue Oct 31 18:44:35 +0000 2017,Tue Oct 31 19:11:00 +0000 2017,"13153,13155",13154,customer_service_complaint
13157,13156,118701,@AmazonHelp I have asked the customer care exec on phone to cancel the order. Don't want to waste any more of my time on this.,@118701 I'm sorry about the trouble Manak. Kindly reply to the email sent by our team for further assistance. ^GD,Sun Oct 22 16:27:34 +0000 2017,Sun Oct 22 16:47:26 +0000 2017,13156,13157,customer_service_complaint
13162,13161,118701,@AmazonHelp This has been the most frustrating and useless customer service ever.,"@118701 Sorry about the bad experience, Manak. I'll be sure to pass along your feedback internally. ^MS",Sun Oct 22 14:45:16 +0000 2017,Sun Oct 22 14:55:54 +0000 2017,13161,13162,customer_service_complaint
13164,13163,118701,"@AmazonHelp After getting a confirmation that it will be delivered post 7 pm, i have got an email at 1:30 in the afternoon that i was not available !",@118701 We're following up on this. We'll check this and update you. ^SG,Sun Oct 22 14:38:36 +0000 2017,Sun Oct 22 14:44:23 +0000 2017,13163,13164,information_general
13167,13166,118703,"@115850  Unable to what they promised not gave one plus 5 offer only  sale product after they Dont care also not return back,Its hopless😡",@118703 Sorry for the inconvenience. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. ^MK,Wed Nov 01 01:52:28 +0000 2017,Wed Nov 01 01:55:00 +0000 2017,13166,13167,return_refund_replacement
13170,13168,118704,@115821 why is your AMZL US shipping service not show more updates online? I had another package with this not delivered.,@118704 Are you currently waiting on the delivery of a delayed order? ^QJ,Wed Nov 01 01:16:07 +0000 2017,Wed Nov 01 01:54:00 +0000 2017,13168,13170,delivery
13179,13181,118708,"@AmazonHelp yes spoke w/ customer service, still canceling my prime though since it does literally nothing apparently","@118708 We'd like to take a closer look. When you can, please provide us some more information here: https://t.co/ApyxSZALFH ^TN",Wed Nov 01 01:53:41 +0000 2017,Wed Nov 01 02:12:00 +0000 2017,13181,13179,customer_service_complaint
13185,13184,118709,"@115821 WTF! Called them again and again, the call was dropped after 5 seconds of talking to someone. This is my 4th call for product NOT delivered",@118709 Was any information provided to you in the phone conversation? Who was the carrier as listed here:  https://t.co/Y5jpI9gRhE ^CH,Tue Oct 31 15:51:56 +0000 2017,Tue Oct 31 16:17:26 +0000 2017,13184,13185,delivery
13189,13187,118710,"Hi @AmazonHelp, I’ve purchased something via your app and it’s broken! How can I get it replaced?","@118710 Hi, Reece! I'm sorry about the broken item. You can check into options here: https://t.co/Ueduyt85xq ^BL",Wed Nov 01 01:44:51 +0000 2017,Wed Nov 01 01:49:28 +0000 2017,13187,13189,return_refund_replacement
13460,13459,118798,"""Alexa, häng die Wäsche auf"" ?! 🤔
#Amazon #Ariel #AmazonEcho https://t.co/Cav3Pli81W","@118798 😃... das wäre toll! Soweit ist sie aber noch nicht. Wird eher in die Richtung ""Hey, deine Wäsche ist fertig! Zack zack, aufhängen!"" gehen. ^TG",Fri Dec 01 06:07:38 +0000 2017,Fri Dec 01 06:15:33 +0000 2017,13459,13460,product_device_issue
13563,13561,118828,@AmazonHelp when do you guys charge for the Xbox one X I preordered? It ships the 6th.,@118828 Thanks for reaching out to us! You will be charged for your order once it ships out. ^FJ,Wed Nov 01 01:53:28 +0000 2017,Wed Nov 01 02:09:39 +0000 2017,13561,13563,payment_billing
13870,13871,118918,"@AmazonHelp same reply again and again. if the complaint is raised under warranty period and if @2005 wont solve it, how is it out of warranty?",@118918 insight on this issue. 2/2 ^SH,Thu Nov 02 06:36:41 +0000 2017,Thu Nov 02 06:50:27 +0000 2017,"13871,13872",13870,customer_service_complaint
13870,13872,118918,"@AmazonHelp same reply again and again. if the complaint is raised under warranty period and if @2005 wont solve it, how is it out of warranty?",@118918 The resolution provided over the email is the best we can offer. I'm sorry we'll not be able to provide any further 1/2 ^SH,Thu Nov 02 06:36:41 +0000 2017,Thu Nov 02 06:50:00 +0000 2017,"13871,13872",13870,customer_service_complaint
13897,13894,118918,@118919 Please monitor your customer care dept. Its like fighting a war. https://t.co/PFcZRszNVU,@118918 a document with the details as mentioned in the email for us to help you. Appreciate your understanding. (2/2) ^ZH,Tue Oct 31 06:30:53 +0000 2017,Tue Oct 31 06:35:00 +0000 2017,"13894,13898",13897,customer_service_complaint
13911,13910,118924,"@115850 What is this ?? Is this the way you treat your customers?? Seriously, I want an answer from you https://t.co/Ze72vu29Hk","@118924 don't provide your order details, as we consider it to be personal information. Our Twitter page is public. 4/4​ ^EM",Tue Oct 24 05:02:02 +0000 2017,Tue Oct 24 05:19:30 +0000 2017,"13910,13912,13913,13914",13911,information_general
13919,13915,118925,"@117634 I ordered the Oasis, my order status showed it was to be delivered today and it did not come. Very disappointed.","@118925 Oh no, Kathleen! We want to help. Is there an updated delivery date showing here: https://t.co/Y5jpI9gRhE ^LA",Wed Nov 01 02:04:40 +0000 2017,Wed Nov 01 02:14:31 +0000 2017,13915,13919,order_status_tracking
14286,14284,119037,"@119038 @115821 If it isn't clear yet, I WANT MY MONEY BACK. I NEVER AUTHORIZED THE LAST 4 TRANSACTIONS THAT WERE MADE. WTF.",@119037 I'm sorry you were charged unexpectedly! Please reach out to Amazon Pay for available options here: https://t.co/jiY13BA3fb  ^JP,Wed Nov 01 02:18:55 +0000 2017,Wed Nov 01 02:41:00 +0000 2017,14284,14286,return_refund_replacement
14294,14292,119041,@115821 logistics doing a laughably terrible job of delivering my package. Anyone else noticing a serious dip in customer service?,@119041 I'm sorry about this experience! Have we missed our initial delivery date promised in Your Orders: https://t.co/Y5jpI9gRhE ^EB,Wed Nov 01 02:28:29 +0000 2017,Wed Nov 01 02:36:31 +0000 2017,14292,14294,customer_service_complaint
14855,14852,119214,@115821 407-8406190-7752345. i want refund amount -1399/- amazon seller was lying. amazon custamare care side also.,"@119214 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SC",Wed Nov 01 02:33:42 +0000 2017,Wed Nov 01 02:49:32 +0000 2017,"14852,14857",14855,return_refund_replacement
